,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,PCT_CLAY,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
348,0.16487841,3.2975683,0.0,9.353821,0.7028017,11.5,0.0,2.86125,2.86125,0.0,9.367767,0.0,0.15138793,-0.15138793,1.161069
349,0.19541778,3.9083555,0.0,8.693268,0.76388025,11.5,0.0,17.5345,17.5345,0.0,7.7356873,0.0,0.14561082,-0.14561082,1.1610126
350,0.20474677,4.0949354,0.0,7.191681,0.7827321,11.5,0.0,12.61125,11.024693,1.5865574,5.9700623,0.0,0.136803,-0.136803,1.1609529
351,0.19336303,3.8672607,0.0,7.3345337,0.7653355,11.5,0.0,8.408751,6.3475037,2.0612469,6.69693,0.0,0.14130507,-0.14130507,1.1609018
352,0.19131252,3.8262503,0.0,6.304352,0.75866497,11.5,0.0,2.64025,2.2451153,0.39513463,4.165619,0.0,0.12770289,-0.12770289,1.1608367
353,0.19975054,3.3708856,0.57232296,4.0961,0.70308846,11.5,0.0,0.0,0.0,0.0,2.132721,0.0,0.11697701,-0.11697701,1.1608082
354,0.20683439,3.278679,0.78679425,2.3281555,0.6983005,11.5,0.0,2.125,2.125,0.0,0.7097473,0.0,0.10858063,-0.10858063,1.160707
355,0.18611622,3.637876,0.077439316,4.841156,0.73622996,11.5,0.0,4.875,4.875,0.0,4.2861633,0.0,0.12663278,-0.12663278,1.1606293
356,0.1750682,3.4127493,0.08125961,6.3006897,0.71821654,11.5,0.0,0.76125,0.7520562,0.009193812,4.818207,0.0,0.12808284,-0.12808284,1.1605763
357,0.1638378,3.2686043,0.0074753696,5.6387024,0.70137715,11.5,0.0,0.12575,0.12575,0.0,4.405304,0.0,0.12459454,-0.12459454,1.1605381
358,0.15773632,3.1547265,0.0,6.484894,0.68695927,11.5,0.0,0.0,0.0,0.0,5.7171936,0.0,0.12922868,-0.12922868,1.1604729
359,0.15606023,3.1212049,0.0,7.8298035,0.68188286,11.5,0.0,1.7635002,1.7635002,0.0,7.7074585,0.0,0.1400406,-0.1400406,1.1604106
360,0.18040389,3.60778,0.00027300417,7.894562,0.73498183,11.5,0.0,6.04425,6.04425,0.0,6.6493835,0.0,0.13838732,-0.13838732,1.1603128
361,0.20871176,3.042292,1.0379918,5.2279663,0.66052306,11.5,0.0,0.0,0.0,0.0,3.6124573,0.0,0.12255985,-0.12255985,1.1602443
362,0.2004336,3.5379803,0.4316244,7.2963867,0.72100276,11.5,0.0,11.125999,11.125999,0.0,6.9492188,0.0,0.1374405,-0.1374405,1.1601847
363,0.17796691,3.559338,0.0,9.068024,0.730165,11.5,0.0,3.6119995,3.6119995,0.0,8.590881,0.0,0.14499113,-0.14499113,1.1601235
364,0.19242027,3.8484054,0.0,8.56073,0.77027214,11.5,0.0,3.8924997,3.8924997,0.0,7.211334,0.0,0.13892852,-0.13892852,1.1600373
365,0.16598172,3.3196347,0.0,3.7835083,0.71035796,11.5,0.0,0.0,0.0,0.0,2.287506,0.0,0.108582094,-0.108582094,1.1601043
