site,plot,tag,species,litterMass.wcorr.T0,dowelMass.wcorr.T0,time.point,litterMass.wcorr,dowelMass.wcorr,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,days_elapsed,years_elapsed,k_litter,soil.vwc,GWC,WHC,MAT,MAP,Elevation,Longitude,Latitude,Species,soil.SIR,soil.pH,high.rep
SERC,36,1334,FAGR,5.687936508,2.439,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1335,FAGR,5.636825397,2.43,2,2.335593544,0.863651447,3.301231853,0.585654446,1.566348553,0.644587882,620,1.698630137,0.518685594,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1335,FAGR,5.636825397,2.43,2,2.335593544,0.863651447,3.301231853,0.585654446,1.566348553,0.644587882,620,1.698630137,0.518685594,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1335,FAGR,5.636825397,2.43,2,2.335593544,0.863651447,3.301231853,0.585654446,1.566348553,0.644587882,620,1.698630137,0.518685594,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1337,FAGR,5.775555556,2.106,1,4.107707439,1.115791687,1.667848117,0.288777088,0.990208313,0.470184384,284,0.778082192,0.437960647,45.46666667,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1339,FAGR,5.666031746,2.052,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1339,FAGR,5.666031746,2.052,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1339,FAGR,5.666031746,2.052,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1340,FAGR,5.695238095,2.151,1,3.757575522,1.869469462,1.937662573,0.340225034,0.281530538,0.13088356,284,0.778082192,0.534463411,45.46666667,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1342,FAGR,5.666031746,2.448,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1342,FAGR,5.666031746,2.448,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1342,FAGR,5.666031746,2.448,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1343,FAGR,5.797460317,2.142,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1343,FAGR,5.797460317,2.142,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1343,FAGR,5.797460317,2.142,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1344,FAGR,5.812063492,2.259,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1344,FAGR,5.812063492,2.259,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
SERC,36,1344,FAGR,5.812063492,2.259,2,NA,NA,NA,NA,NA,NA,620,1.698630137,NA,46.4,0.288985628,0.398895268,13.6,1075,15,-76.55916494,38.89669237,FAGR,6.006608499,5.84,TRUE
TALL,1,1346,PIPA,6.519352227,2.412,2,4.6686,2.217241189,1.850752227,0.283885908,0.194758811,0.080745776,467,1.279452055,0.260983424,19.8,0.153305141,0.312016274,17.2,1383,135,-87.42841832,32.94961417,PIPA,2.778314837,4.61,FALSE
TALL,1,1347,PIPA,6.351012146,2.277,1,4.791429071,2.162725831,1.559583075,0.245564493,0.114274169,0.050186284,286,0.783561644,0.359621331,8.866666667,0.153305141,0.312016274,17.2,1383,135,-87.42841832,32.94961417,PIPA,2.778314837,4.61,FALSE
TALL,2,1348,QUFA,5.066903915,2.358,1,3.724840767,2.174379185,1.342063147,0.264868482,0.183620815,0.077871423,286,0.783561644,0.392701534,6.8,0.149896954,0.342469717,17.2,1383,135,-87.42792246,32.94992225,QUFA,4.107353808,4.99,FALSE
TALL,2,1349,QUFA,5.14911032,2.43,2,3.3655,1.784365122,1.78361032,0.346391941,0.645634878,0.265693365,467,1.279452055,0.332366816,12.36666667,0.149896954,0.342469717,17.2,1383,135,-87.42792246,32.94992225,QUFA,4.107353808,4.99,FALSE
TALL,3,1351,LITU,5.120454545,2.295,2,3.4271,1.595518073,1.693354545,0.33070395,0.699481927,0.304785153,467,1.279452055,0.313828712,22.96666667,0.165828051,0.294962577,17.2,1383,135,-87.42649613,32.95019212,LITU,2.770085377,5.63,FALSE
TALL,3,1352,LITU,5.188636364,2.214,1,4.812673536,1.257348509,0.375962827,0.072458889,0.956651491,0.432091911,286,0.783561644,0.095995206,15.43333333,0.165828051,0.294962577,17.2,1383,135,-87.42649613,32.95019212,LITU,2.770085377,5.63,FALSE
TALL,4,1355,LITU,5.248627451,2.214,2,2.4238,0.343391689,2.824827451,0.538203078,1.870608311,0.844899869,467,1.279452055,0.603875733,9.533333333,0.144669715,0.331056204,17.2,1383,135,-87.4261342,32.95049833,LITU,4.275210237,5.66,FALSE
TALL,4,1356,LITU,5.460915033,2.367,1,2.640063559,1.861917017,2.820851474,0.516552896,0.505082983,0.213385291,286,0.783561644,0.927576506,6.166666667,0.144669715,0.331056204,17.2,1383,135,-87.4261342,32.95049833,LITU,4.275210237,5.66,FALSE
TALL,5,1358,PIPA,6.05747191,2.052,1,5.274058008,2.029803603,0.783413903,0.129330175,0.022196397,0.010816958,286,0.783561644,0.176747357,7.1,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1360,PIPA,6.725224719,2.61,2,5.053538128,1.855835282,1.671686591,0.248569626,0.754164718,0.288951999,467,1.279452055,0.223358681,14.8,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1361,PIPA,6.3675,2.637,1,5.567884443,2.509254733,0.799615557,0.12557763,0.127745267,0.048443408,286,0.783561644,0.171258713,7.1,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1362,PIPA,6.407247191,2.556,2,4.8502,1.551427761,1.557047191,0.243013442,1.004572239,0.393025133,467,1.279452055,0.217600793,14.8,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1363,PIPA,6.14491573,2.196,2,4.7447,2.096898427,1.40021573,0.227865734,0.099101573,0.045128221,467,1.279452055,0.202115291,14.8,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1364,PIPA,6.208511236,2.043,2,5.0349,1.885476287,1.173611236,0.189032635,0.157523713,0.077104118,467,1.279452055,0.163763437,14.8,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1365,PIPA,6.041573034,2.385,1,5.307830531,2.288082209,0.733742502,0.121448917,0.096917791,0.04063639,286,0.783561644,0.165247018,7.1,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1366,PIPA,5.874634831,2.259,1,4.997913888,2.182256922,0.876720944,0.149238373,0.076743078,0.033972146,286,0.783561644,0.206267497,7.1,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1370,PIPA,6.105168539,2.385,1,5.251115072,2.338575818,0.854053468,0.139890236,0.046424182,0.019465066,286,0.783561644,0.192320881,7.1,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1371,PIPA,6.232359551,2.448,1,5.479875697,2.331094213,0.752483853,0.120738197,0.116905787,0.047755632,286,0.783561644,0.16421501,7.1,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1372,PIPA,6.319803371,2.151,2,4.7957,1.925341249,1.524103371,0.2411631,0.225658751,0.104908764,467,1.279452055,0.215692656,14.8,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,5,1374,PIPA,6.54238764,2.25,2,4.9148,2.036924532,1.62758764,0.248775788,0.213075468,0.094700208,467,1.279452055,0.223573146,14.8,0.179817499,0.350038357,17.2,1383,135,-87.42573023,32.95089252,PIPA,3.359572105,4.6,TRUE
TALL,6,1377,QUFA,4.722682927,2.241,2,3.627,2.064973521,1.095682927,0.232004338,0.176026479,0.078548184,467,1.279452055,0.206315816,13.7,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1378,QUFA,4.855826558,2.295,2,4.3844,2.127276421,0.471426558,0.097084719,0.167723579,0.07308217,467,1.279452055,0.079820537,13.7,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1379,QUFA,5.028130081,2.16,1,4.19343935,2.117659846,0.834690731,0.166004204,0.042340154,0.019601923,286,0.783561644,0.231668968,8.8,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1380,QUFA,5.020298103,2.313,2,3.5752,2.179385714,1.445098103,0.287851055,0.133614286,0.05776666,467,1.279452055,0.265323109,13.7,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1381,QUFA,4.785338753,2.214,2,3.6099,2.052519418,1.175438753,0.245633343,0.161480582,0.072936126,467,1.279452055,0.220310519,13.7,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1383,QUFA,5.020298103,2.169,2,3.326933661,1.891849419,1.693364442,0.337303564,0.277150581,0.127778045,467,1.279452055,0.321573799,13.7,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1385,QUFA,4.973306233,2.07,1,3.9072485,1.974711868,1.066057733,0.21435594,0.095288132,0.046032914,286,0.783561644,0.307890823,8.8,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1387,QUFA,4.981138211,1.998,1,4.118107611,1.943178162,0.863030601,0.173259718,0.054821838,0.027438357,286,0.783561644,0.24282031,8.8,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1388,QUFA,4.996802168,2.133,1,4.043136143,2.077778331,0.953666025,0.19085527,0.055221669,0.025889202,286,0.783561644,0.270275452,8.8,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1389,QUFA,4.855826558,2.304,1,4.177444173,2.11357182,0.678382385,0.139704822,0.19042818,0.08265112,286,0.783561644,0.192045794,8.8,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1390,QUFA,4.957642276,2.349,2,3.5448,2.235084797,1.412842276,0.284982699,0.113915203,0.048495191,467,1.279452055,0.262181407,13.7,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,6,1391,QUFA,4.94197832,2.313,1,4.234117647,2.133127828,0.707860673,0.143234273,0.179872172,0.077765747,286,0.783561644,0.197292406,8.8,0.181046444,0.340227374,17.2,1383,135,-87.42528368,32.95113896,QUFA,3.641509228,4.59,TRUE
TALL,7,1393,PIPA,6.185240175,2.097,2,4.4949,2.035092616,1.690340175,0.273286102,0.061907384,0.029521881,467,1.279452055,0.249499319,15.13333333,0.140210582,0.357671985,17.2,1383,135,-87.42505054,32.95158554,PIPA,5.237459475,4.43,FALSE
TALL,7,1395,PIPA,6.12930131,2.169,1,5.047697266,2.254090398,1.081604044,0.176464492,-0.085090398,-0.039230244,286,0.783561644,0.247777075,6.4,0.140210582,0.357671985,17.2,1383,135,-87.42505054,32.95158554,PIPA,5.237459475,4.43,FALSE
TALL,8,1397,LITU,5.205306122,2.232,2,2.463302939,1.519960371,2.742003183,0.526770783,0.712039629,0.319014171,467,1.279452055,0.584762362,37.36666667,0.36784459,0.500965458,17.2,1383,135,-87.42435959,32.95207733,LITU,4.149905601,4.61,FALSE
TALL,8,1398,LITU,5.022244898,2.088,1,3.45011166,1.610211868,1.572133238,0.313033966,0.477788132,0.228825733,286,0.783561644,0.479184288,37.3,0.36784459,0.500965458,17.2,1383,135,-87.42435959,32.95207733,LITU,4.149905601,4.61,FALSE
TALL,9,1399,QUFA,4.675761194,2.349,2,3.2541,2.263478492,1.421661194,0.304049145,0.085521508,0.036407624,467,1.279452055,0.283305834,12.23333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1401,QUFA,4.902268657,2.097,1,3.718879136,2.095044739,1.183389521,0.241396301,0.001955261,0.000932409,286,0.783561644,0.352589711,5.833333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1403,QUFA,4.611044776,2.394,2,2.8555,1.932889738,1.755544776,0.380726031,0.461110262,0.192610803,467,1.279452055,0.374541198,12.23333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1404,QUFA,5.072149254,2.151,1,4.749171348,2.074152367,0.322977906,0.063676735,0.076847633,0.035726468,286,0.783561644,0.083968498,5.833333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1406,QUFA,4.869910448,2.331,2,2.776912354,0.294855277,2.092998094,0.429781639,2.036144723,0.87350696,467,1.279452055,0.43904412,12.23333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1407,QUFA,4.400716418,2.376,2,2.5303,1.963801943,1.870416418,0.425025437,0.412198057,0.173484031,467,1.279452055,0.432551947,12.23333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1409,QUFA,4.611044776,2.205,1,3.425963024,2.01340732,1.185081752,0.257009379,0.19159268,0.086890104,286,0.783561644,0.379130167,5.833333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1410,QUFA,4.740477612,2.286,1,3.613292021,1.931801087,1.127185591,0.237778908,0.354198913,0.154942656,286,0.783561644,0.346518517,5.833333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1412,QUFA,4.594865672,2.214,2,3.0535,1.816742072,1.541365672,0.335453914,0.397257928,0.179429959,467,1.279452055,0.319395359,12.23333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1413,QUFA,4.602955224,2.187,1,3.458281606,2.085247465,1.144673618,0.248682327,0.101752535,0.046526079,286,0.783561644,0.364906475,5.833333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1414,QUFA,4.845641791,2.304,2,2.8209,1.965396988,2.024741791,0.417848012,0.338603012,0.146963113,467,1.279452055,0.422855797,12.23333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,9,1415,QUFA,4.829462687,2.25,1,3.699958257,2.054958721,1.129504429,0.233877866,0.195041279,0.086685013,286,0.783561644,0.340003471,5.833333333,0.109291643,0.303082945,17.2,1383,135,-87.42384626,32.95212175,QUFA,2.958829349,4.86,TRUE
TALL,10,1418,PIPA,6.015245902,2.205,1,5.201492567,2.153768392,0.813753335,0.135281807,0.051231608,0.023234289,286,0.783561644,0.185501185,5.233333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1420,PIPA,5.93273224,2.358,1,5.140927637,2.977647177,0.791804603,0.133463735,-0.619647177,-0.262785062,286,0.783561644,0.182820738,5.233333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1422,PIPA,6.056502732,2.376,2,4.8341,2.245590255,1.222402732,0.201833102,0.130409745,0.054886256,467,1.279452055,0.176198519,13.73333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1423,PIPA,5.973989071,2.079,2,4.865171831,1.691786565,1.10881724,0.185607511,0.387213435,0.186249849,467,1.279452055,0.160469362,13.73333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1424,PIPA,5.916229508,2.214,2,4.6265,2.046458064,1.289729508,0.217998559,0.167541936,0.075673865,467,1.279452055,0.19219063,13.73333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1425,PIPA,5.833715847,2.241,2,4.6127,2.090105346,1.221015847,0.209303278,0.150894654,0.067333625,467,1.279452055,0.183547945,13.73333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1426,PIPA,5.924480874,2.133,2,4.5002,1.894186005,1.424280874,0.240406021,0.238813995,0.111961554,467,1.279452055,0.214913271,13.73333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1427,PIPA,5.93273224,2.178,1,4.907703981,1.974780949,1.02502826,0.172775075,0.203219051,0.093305349,286,0.783561644,0.242072396,5.233333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1428,PIPA,5.998743169,2.151,1,5.152481563,2.057391247,0.846261606,0.141073152,0.093608753,0.043518714,286,0.783561644,0.194077289,5.233333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1429,PIPA,5.998743169,2.205,1,5.172198618,2.046520743,0.826544551,0.137786287,0.158479257,0.071872679,286,0.783561644,0.189202871,5.233333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1430,PIPA,5.833715847,2.034,1,5.139115566,1.996947011,0.694600281,0.119066526,0.037052989,0.018216809,286,0.783561644,0.161790931,5.233333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,10,1434,PIPA,5.965737705,2.124,2,4.7688,1.992665826,1.196937705,0.200635322,0.131334174,0.061833415,467,1.279452055,0.175026503,13.73333333,0.131569205,0.367168077,17.2,1383,135,-87.42346236,32.95240649,PIPA,3.974801135,4.7,TRUE
TALL,11,1436,LITU,4.811756272,2.43,1,3.538002091,1.699737432,1.273754181,0.264717103,0.730262568,0.300519575,286,0.783561644,0.39243876,10.56666667,0.184244847,0.388367542,17.2,1383,135,-87.42254095,32.95203007,LITU,5.331970841,5.54,FALSE
TALL,11,1437,LITU,4.867383513,2.367,2,2.4065,1.498504022,2.460883513,0.505586524,0.868495978,0.366918453,467,1.279452055,0.550534984,21.73333333,0.184244847,0.388367542,17.2,1383,135,-87.42254095,32.95203007,LITU,5.331970841,5.54,FALSE
TALL,12,1439,LITU,4.753371212,2.421,1,3.025474353,0.483143472,1.72789686,0.363509767,1.937856528,0.800436402,286,0.783561644,0.576580297,8.133333333,0.206983061,0.428383178,17.2,1383,135,-87.42197062,32.9516585,LITU,6.128233062,4.68,FALSE
TALL,12,1440,LITU,4.887689394,2.196,2,2.1508,1.375887535,2.736889394,0.559955671,0.820112465,0.373457407,467,1.279452055,0.641587003,19.33333333,0.206983061,0.428383178,17.2,1383,135,-87.42197062,32.9516585,LITU,6.128233062,4.68,FALSE
TALL,13,1441,PIPA,5.812653061,2.232,2,4.604757453,2.134335729,1.207895608,0.207804525,0.097664271,0.043756394,467,1.279452055,0.182067866,13.3,0.173413032,0.401745606,17.2,1383,135,-87.42130125,32.95150905,PIPA,4.9517761,5.07,FALSE
TALL,13,1442,PIPA,5.919836735,2.16,1,5.075249041,2.173319243,0.844587694,0.142670775,-0.013319243,-0.006166316,286,0.783561644,0.196453304,5,0.173413032,0.401745606,17.2,1383,135,-87.42130125,32.95150905,PIPA,4.9517761,5.07,FALSE
TALL,14,1445,QUFA,4.877518248,2.115,2,3.3865,1.83233288,1.491018248,0.305691988,0.28266712,0.133648757,467,1.279452055,0.285153003,10.46666667,0.124110646,0.267923005,17.2,1383,135,-87.42074885,32.95178723,QUFA,2.815005045,5.4,FALSE
TALL,14,1446,QUFA,4.82080292,2.052,1,3.522244097,2.022195339,1.298558823,0.269365673,0.029804661,0.014524688,286,0.783561644,0.400532853,5.766666667,0.124110646,0.267923005,17.2,1383,135,-87.42074885,32.95178723,QUFA,2.815005045,5.4,FALSE
TALL,15,1447,LITU,5.047183673,1.917,1,3.970700414,1.831610163,1.07648326,0.213283948,0.085389837,0.044543473,286,0.783561644,0.306150633,5.6,0.146941904,0.299779424,17.2,1383,135,-87.41956232,32.9514085,LITU,3.61279891,5.25,FALSE
TALL,15,1449,LITU,4.960163265,1.998,2,3.3038,1.47798592,1.656363265,0.333933215,0.52001408,0.260267307,467,1.279452055,0.317608881,14.13333333,0.146941904,0.299779424,17.2,1383,135,-87.41956232,32.9514085,LITU,3.61279891,5.25,FALSE
TALL,16,1450,QUFA,4.820806452,2.214,2,3.1423,2.136620725,1.678506452,0.348179598,0.077379275,0.034949989,467,1.279452055,0.334507425,10,0.135291919,0.325511858,17.2,1383,135,-87.4186283,32.95167233,QUFA,3.502497344,4.81,FALSE
TALL,16,1452,QUFA,4.86,1.989,1,3.784680181,1.925708805,1.075319819,0.221259222,0.063291195,0.031820611,286,0.783561644,0.319154278,6.833333333,0.135291919,0.325511858,17.2,1383,135,-87.4186283,32.95167233,QUFA,3.502497344,4.81,FALSE
TALL,17,1453,PIPA,6.078767123,2.394,1,5.172636912,2.256149485,0.906130211,0.149064801,0.137850515,0.057581669,286,0.783561644,0.206007149,5.6,0.105557417,0.462943119,17.2,1383,135,-87.41807985,32.95222205,PIPA,5.4654437,4.18,FALSE
TALL,17,1455,PIPA,5.864726027,2.034,2,4.834,1.853833076,1.030726027,0.175750073,0.180166924,0.088577642,467,1.279452055,0.151065829,18.6,0.105557417,0.462943119,17.2,1383,135,-87.41807985,32.95222205,PIPA,5.4654437,4.18,FALSE
TALL,18,1456,QUFA,4.882758621,2.07,2,3.4845,1.891816322,1.398258621,0.286366525,0.178183678,0.086079071,467,1.279452055,0.263695531,11.13333333,0.112845668,0.309802507,17.2,1383,135,-87.41784761,32.95327006,QUFA,3.014806614,4.67,FALSE
TALL,18,1457,QUFA,4.866206897,2.241,1,3.812883249,2.179424459,1.053323647,0.216456815,0.061575541,0.027476814,286,0.783561644,0.311308118,4.766666667,0.112845668,0.309802507,17.2,1383,135,-87.41784761,32.95327006,QUFA,3.014806614,4.67,FALSE
TALL,19,1459,LITU,4.716,2.196,2,2.369246639,1.993606458,2.346753361,0.497615216,0.202393542,0.092164636,467,1.279452055,0.538034191,8.9,0.104663376,0.266309625,17.2,1383,135,-87.41792308,32.9533346,LITU,2.962300603,5.08,FALSE
TALL,19,1461,LITU,4.554769231,2.025,1,2.70923779,1.98124182,1.845531441,0.405186596,0.04375818,0.021608978,286,0.783561644,0.663007861,8.9,0.104663376,0.266309625,17.2,1383,135,-87.41792308,32.9533346,LITU,2.962300603,5.08,FALSE
TALL,20,1464,PIPA,5.929906542,2.097,1,5.075126346,2.062698362,0.854780196,0.14414733,0.034301638,0.016357481,286,0.783561644,0.198653206,2.3,0.073819619,0.276643594,17.2,1383,135,-87.41851194,32.95539442,PIPA,2.866315743,4.74,FALSE
TALL,21,1465,LITU,4.655576208,2.223,2,2.7928,1.909782873,1.862776208,0.40011722,0.313217127,0.140898393,467,1.279452055,0.399406142,15.26666667,0.18472059,0.30637208,17.2,1383,135,-87.42003011,32.95634455,LITU,3.989866687,5.25,FALSE
TALL,21,1467,LITU,4.817174721,2.169,1,3.387464382,2.059980732,1.429710339,0.296794371,0.109019268,0.050262457,286,0.783561644,0.449365956,8.766666667,0.18472059,0.30637208,17.2,1383,135,-87.42003011,32.95634455,LITU,3.989866687,5.25,FALSE
TALL,22,1470,QUFA,4.774803371,2.169,1,3.468877551,2.151973359,1.30592582,0.273503581,0.017026641,0.007849996,286,0.783561644,0.407781222,5.733333333,0.134098255,0.293123222,17.2,1383,135,-87.42004468,32.95656082,QUFA,3.050638393,5.52,FALSE
TALL,23,1471,PIPA,5.905491329,2.115,2,4.7855,1.969139566,1.119991329,0.189652523,0.145860434,0.068964744,467,1.279452055,0.164361094,13.2,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,23,1474,PIPA,5.817109827,1.926,1,4.583200183,1.280540898,1.233909644,0.212117302,0.645459102,0.335129336,286,0.783561644,0.304259483,4.6,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,23,1475,PIPA,5.672485549,2.16,1,4.910774411,2.098774874,0.761711138,0.134281724,0.061225126,0.028344966,286,0.783561644,0.184026031,4.6,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,23,1477,PIPA,5.680520231,2.457,1,4.845062809,2.413863809,0.835457422,0.147074104,0.043136191,0.017556447,286,0.783561644,0.203025009,4.6,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
TALL,23,1478,PIPA,5.760867052,2.088,1,4.951623501,2.004867333,0.809243551,0.140472527,0.083132667,0.039814496,286,0.783561644,0.193185171,4.6,0.154711765,0.351142164,17.2,1383,135,-87.42012092,32.95712466,PIPA,3.492555919,5.27,TRUE
