,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,PCT_CLAY,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
337,0.59873873,6.8493853,4.699982,1.0131531,0.59141827,11.8,0.0,7.1382494,5.860936,1.2773132,0.8854065,0.0,0.09515599,-0.09515599,0.9665607
338,0.5877585,5.6153345,5.630228,0.16091919,0.46124542,11.8,0.0,0.0,0.0,0.0,-1.8157349,0.0,0.08705549,-0.08705549,0.9666362
339,0.6011777,3.9008696,7.4485006,0.44125366,0.2974448,11.8,0.0,0.0,0.0,0.0,-1.1591797,0.0,0.0892605,-0.0892605,0.9662504
340,0.6027313,3.703084,7.6583643,0.408844,0.25665775,11.8,0.0,8.55725,3.4968562,5.060394,-1.2976074,0.0,0.08865324,-0.08865324,0.9661727
341,0.62307215,4.0895553,7.677021,-0.2312622,0.31494224,11.8,0.0,2.41625,2.41625,0.0,-2.3383484,0.0,0.085025735,-0.085025735,0.9664455
342,0.66386133,2.0625103,10.2838955,-1.5847473,0.071089506,11.8,0.0,0.509,0.0,0.509,-6.4457397,0.0,0.07327779,-0.07327779,0.9662177
343,0.66193783,1.6186377,10.655649,-1.642395,0.011385343,11.8,0.0,4.75775,2.422575,2.335175,-4.315918,0.0,0.078458086,-0.078458086,0.9661528
344,0.6688913,2.2917633,10.16592,-1.5935364,0.12204454,11.8,0.0,3.5065,2.874671,0.6318291,-1.6898804,0.0,0.082440585,-0.082440585,0.9659897
345,0.6849799,3.5050893,9.348366,-1.4951782,0.23840487,11.8,0.0,4.8325005,0.18680482,4.6456957,-3.4983215,0.0,0.0811352,-0.0811352,0.9659209
346,0.68140787,2.215702,10.465221,-1.1780701,0.12193053,11.8,0.0,0.3815,0.3815,0.0,-1.8108826,0.0,0.084670834,-0.084670834,0.9661907
347,0.665865,2.3498077,10.05719,-2.4977112,0.14908361,11.8,0.0,0.9920001,0.26896366,0.7230364,-2.7019958,0.0,0.08017506,-0.08017506,0.9661735
348,0.6797846,3.6153612,9.151963,-0.7605591,0.2715151,11.8,0.0,18.50475,10.77014,7.7346106,1.0903015,0.0,0.090190634,-0.090190634,0.9663347
349,0.63399756,3.621261,8.30682,-0.05807495,0.2556177,11.8,0.0,1.00175,1.00175,0.0,2.2743835,0.0,0.093219884,-0.093219884,0.9660752
350,0.6516613,2.9846196,9.214571,-0.50845337,0.19186261,11.8,0.0,1.9079998,0.018368537,1.8896313,-2.670929,0.0,0.08190991,-0.08190991,0.9657388
351,0.66749144,2.891594,9.590201,-1.6962585,0.1697659,11.8,0.0,1.628,0.46644026,1.1615598,-1.9350891,0.0,0.08286961,-0.08286961,0.9661026
352,0.66573787,3.4364078,9.058446,-2.1463623,0.2235733,11.8,0.0,1.016,0.0,1.016,-4.710144,0.0,0.077022165,-0.077022165,0.9658545
353,0.66362023,2.1627953,10.187512,-2.1421814,0.10579956,11.8,0.0,2.54425,0.0,2.54425,-6.9527893,0.0,0.07056249,-0.07056249,0.96559525
354,0.65687555,1.3417561,10.816708,-3.0631409,0.00018983526,11.8,0.0,0.0,0.0,0.0,-7.055084,0.0,0.06922492,-0.06922492,0.9655446
355,0.64930063,1.2962797,10.719486,-2.0436707,0.00083950616,11.8,0.0,22.274752,14.688923,7.585829,-3.725891,0.0,0.07696416,-0.07696416,0.965456
356,0.64628154,1.8507848,10.155634,-1.1244812,0.05090048,11.8,0.0,6.2679996,4.0234995,2.2445002,-1.4115906,0.0,0.0820885,-0.0820885,0.9653047
357,0.64601547,3.135383,8.972777,-0.68014526,0.19450891,11.8,0.0,1.5957499,1.5041599,0.09158991,-1.5583496,0.0,0.081209235,-0.081209235,0.9652947
358,0.62489843,2.5657976,9.107801,-0.90042114,0.13715294,11.8,0.0,0.12275,0.061730973,0.061019026,-3.459198,0.0,0.078648195,-0.078648195,0.9651938
359,0.64956653,1.8893924,10.180477,-1.1908569,0.058396455,11.8,0.0,2.11375,1.35025,0.7634999,-3.3418274,0.0,0.077706665,-0.077706665,0.9651344
360,0.6736889,3.348855,9.2845545,-1.0444031,0.20045568,11.8,0.0,15.835001,15.707751,0.12725,-0.27651978,0.0,0.08514883,-0.08514883,0.96523887
361,0.6553526,3.8434167,8.494754,-0.8976135,0.23409192,11.8,0.0,1.4779999,1.2275,0.25050002,-2.2161255,0.0,0.081867106,-0.081867106,0.9651269
362,0.69746757,3.734122,9.367366,-0.97351074,0.24978973,11.8,0.0,0.63,0.0,0.63,-1.4596558,0.0,0.08178693,-0.08178693,0.9649757
363,0.7172424,1.7861193,11.516355,-0.4659729,0.055468705,11.8,0.0,7.38125,7.2517834,0.12946671,-0.22286987,0.0,0.08539006,-0.08539006,0.9649457
364,0.7158181,1.663978,11.602237,-1.5059509,0.021864707,11.8,0.0,3.879,0.12275,3.75625,-3.3988953,0.0,0.07834683,-0.07834683,0.96487
365,0.74018353,0.5827115,13.04062,-4.3820496,0.0,11.8,0.0,0.491,0.0,0.491,-5.178528,0.0,0.07176762,-0.07176762,0.9651423
